record_label,record_id,record_title,file_role,filename,size_mb,url
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Cayley - Collected Papers Partial Draft.pdf,14.7059,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Cayley%20-%20Collected%20Papers%20Partial%20Draft.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Chinese Mathematics - Ceyuan Haijing Detail.pdf,1.1573,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Chinese%20Mathematics%20-%20Ceyuan%20Haijing%20Detail.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Darboux - Lessons on the General Theory of Surfaces.pdf,2.0883,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Darboux%20-%20Lessons%20on%20the%20General%20Theory%20of%20Surfaces.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Dedekind - Was sind und was sollen die Zahlen.pdf,0.5886,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Dedekind%20-%20Was%20sind%20und%20was%20sollen%20die%20Zahlen.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Dirichlet - Mathematische Werke.pdf,1.2779,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Dirichlet%20-%20Mathematische%20Werke.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Fricke and Klein - Automorphic Functions Volume II.pdf,0.1785,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Fricke%20and%20Klein%20-%20Automorphic%20Functions%20Volume%20II.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Hausdorff - Set Theory.pdf,3.7264,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Hausdorff%20-%20Set%20Theory.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Hecke - Lectures on Algebraic Number Theory.pdf,1.4192,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Hecke%20-%20Lectures%20on%20Algebraic%20Number%20Theory.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Killing - Transformation Groups.pdf,0.1091,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Killing%20-%20Transformation%20Groups.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Kummer - Selected Papers.pdf,1.3914,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Kummer%20-%20Selected%20Papers.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Landau - Algebraic Numbers and Ideals.pdf,1.3968,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Landau%20-%20Algebraic%20Numbers%20and%20Ideals.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Landau - Analytic and Geometric Number Theory.pdf,1.0439,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Landau%20-%20Analytic%20and%20Geometric%20Number%20Theory.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Landau - Distribution of Prime Numbers Volume I.pdf,1.6267,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Landau%20-%20Distribution%20of%20Prime%20Numbers%20Volume%20I.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Landau - Distribution of Prime Numbers Volume II Chapter 5.pdf,0.1813,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Landau%20-%20Distribution%20of%20Prime%20Numbers%20Volume%20II%20Chapter%205.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Landau - Distribution of Prime Numbers Volume II Part 7.pdf,0.1766,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Landau%20-%20Distribution%20of%20Prime%20Numbers%20Volume%20II%20Part%207.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Landau - Distribution of Prime Numbers Volume II.pdf,0.9197,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Landau%20-%20Distribution%20of%20Prime%20Numbers%20Volume%20II.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Landau - Lectures on Number Theory Volume I.pdf,1.3517,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Landau%20-%20Lectures%20on%20Number%20Theory%20Volume%20I.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Landau - Lectures on Number Theory Volume II.pdf,0.6231,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Landau%20-%20Lectures%20on%20Number%20Theory%20Volume%20II.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Landau - Lectures on Number Theory Volume III.pdf,0.5644,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Landau%20-%20Lectures%20on%20Number%20Theory%20Volume%20III.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Li Ye - Ceyuan Haijing and Fenlei Shishu.pdf,0.4878,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Li%20Ye%20-%20Ceyuan%20Haijing%20and%20Fenlei%20Shishu.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Li Ye - Ceyuan Haijing.pdf,0.5136,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Li%20Ye%20-%20Ceyuan%20Haijing.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Lie - Theory of Transformation Groups Volume I.pdf,0.3831,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Lie%20-%20Theory%20of%20Transformation%20Groups%20Volume%20I.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Macaulay - Algebraic Theory of Modular Systems.pdf,0.2771,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Macaulay%20-%20Algebraic%20Theory%20of%20Modular%20Systems.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Minkowski - Diophantine Approximations.pdf,1.5396,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Minkowski%20-%20Diophantine%20Approximations.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Minkowski - Geometry of Numbers.pdf,1.8564,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Minkowski%20-%20Geometry%20of%20Numbers.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Nine Chapters on the Mathematical Art.pdf,0.5500,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Nine%20Chapters%20on%20the%20Mathematical%20Art.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Omar Khayyam - Sinaat al-Jabr.pdf,0.2259,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Omar%20Khayyam%20-%20Sinaat%20al-Jabr.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Picard - Traite d analyse.pdf,2.0248,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Picard%20-%20Traite%20d%20analyse.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Qin Jiushao - Shushu Jiuzhang.pdf,0.7195,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Qin%20Jiushao%20-%20Shushu%20Jiuzhang.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Riemann - Gesammelte Werke Complete Draft.pdf,2.7934,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Riemann%20-%20Gesammelte%20Werke%20Complete%20Draft.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Riemann - Selected Papers.pdf,1.3248,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Riemann%20-%20Selected%20Papers.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Rosen - Algebra of Mohammed ben Musa 1831.pdf,0.0622,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Rosen%20-%20Algebra%20of%20Mohammed%20ben%20Musa%201831.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Ruska - Zur aeltesten arabischen Algebra 1917.pdf,0.1088,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Ruska%20-%20Zur%20aeltesten%20arabischen%20Algebra%201917.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - SGA 1 - Revetements etales et groupe fondamental Modern French.pdf,2.4478,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20SGA%201%20-%20Revetements%20etales%20et%20groupe%20fondamental%20Modern%20French.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - SGA 2 - Cohomologie locale Modern French.pdf,1.5039,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20SGA%202%20-%20Cohomologie%20locale%20Modern%20French.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - SGA 3 - Schemas en groupes Modern French.pdf,13.5060,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20SGA%203%20-%20Schemas%20en%20groupes%20Modern%20French.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - SGA 4 - Theorie des topos et cohomologie etale Modern French.pdf,4.6265,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20SGA%204%20-%20Theorie%20des%20topos%20et%20cohomologie%20etale%20Modern%20French.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - SGA 4 Expose I - English Translation Draft Through 8.8.pdf,1.5562,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20SGA%204%20Expose%20I%20-%20English%20Translation%20Draft%20Through%208.8.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - SGA 5 - Working LaTeX Compilation.pdf,1.5697,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20SGA%205%20-%20Working%20LaTeX%20Compilation.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - SGA 6 - Working LaTeX Compilation.pdf,2.6887,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20SGA%206%20-%20Working%20LaTeX%20Compilation.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - SGA 7 I - Working LaTeX Compilation.pdf,1.7909,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20SGA%207%20I%20-%20Working%20LaTeX%20Compilation.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - SGA 7 II - Working LaTeX Compilation.pdf,1.3193,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20SGA%207%20II%20-%20Working%20LaTeX%20Compilation.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Sunzi - Suanjing.pdf,0.1240,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Sunzi%20-%20Suanjing.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Weber - Lehrbuch der Algebra Page-Range Draft.pdf,1.3630,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Weber%20-%20Lehrbuch%20der%20Algebra%20Page-Range%20Draft.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Weber - Lehrbuch der Algebra Volume I Complete Draft.pdf,2.4164,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Weber%20-%20Lehrbuch%20der%20Algebra%20Volume%20I%20Complete%20Draft.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Weber - Lehrbuch der Algebra Volume I.pdf,0.3148,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Weber%20-%20Lehrbuch%20der%20Algebra%20Volume%20I.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Yang Hui - Xiangjie Jiuzhang.pdf,0.5411,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Yang%20Hui%20-%20Xiangjie%20Jiuzhang.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,reader/reference PDF,10 Reader PDF - Zhu Shijie - Suanxue Qimeng.pdf,2.0191,https://zenodo.org/records/20415117/files/10%20Reader%20PDF%20-%20Zhu%20Shijie%20-%20Suanxue%20Qimeng.pdf
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Additional Non-Scan TeX Source Artifacts.zip,135.0809,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Additional%20Non-Scan%20TeX%20Source%20Artifacts.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Darboux - Lessons on Geometry.zip,15.8462,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Darboux%20-%20Lessons%20on%20Geometry.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Darboux - Lessons on the General Theory of Surfaces.zip,6.5980,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Darboux%20-%20Lessons%20on%20the%20General%20Theory%20of%20Surfaces.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Dedekind - Was sind und was sollen die Zahlen.zip,19.8681,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Dedekind%20-%20Was%20sind%20und%20was%20sollen%20die%20Zahlen.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Dirichlet - Mathematische Werke.zip,58.4320,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Dirichlet%20-%20Mathematische%20Werke.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Fricke and Klein - Automorphic Functions Volume II.zip,330.6166,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Fricke%20and%20Klein%20-%20Automorphic%20Functions%20Volume%20II.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Gauss - Werke Sources and Audits.zip,42.2123,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Gauss%20-%20Werke%20Sources%20and%20Audits.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Hausdorff - Set Theory.zip,11.7776,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Hausdorff%20-%20Set%20Theory.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Hecke - Lectures on Algebraic Number Theory.zip,3.8764,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Hecke%20-%20Lectures%20on%20Algebraic%20Number%20Theory.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Hermite - Oeuvres.zip,10.8548,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Hermite%20-%20Oeuvres.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Killing - Transformation Groups.zip,0.3492,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Killing%20-%20Transformation%20Groups.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Kummer - Selected Papers.zip,6.7636,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Kummer%20-%20Selected%20Papers.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Landau - Algebraic Numbers and Ideals.zip,2.6246,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Landau%20-%20Algebraic%20Numbers%20and%20Ideals.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Landau - Analytic and Geometric Number Theory.zip,13.3460,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Landau%20-%20Analytic%20and%20Geometric%20Number%20Theory.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Landau - Distribution of Prime Numbers Volume I.zip,3.2038,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Landau%20-%20Distribution%20of%20Prime%20Numbers%20Volume%20I.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Landau - Distribution of Prime Numbers Volume II Chapter 5.zip,0.4509,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Landau%20-%20Distribution%20of%20Prime%20Numbers%20Volume%20II%20Chapter%205.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Landau - Distribution of Prime Numbers Volume II Part 7.zip,9.5131,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Landau%20-%20Distribution%20of%20Prime%20Numbers%20Volume%20II%20Part%207.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Landau - Distribution of Prime Numbers Volume II.zip,8.1318,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Landau%20-%20Distribution%20of%20Prime%20Numbers%20Volume%20II.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Landau - Lectures on Number Theory Volume I.zip,3.0296,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Landau%20-%20Lectures%20on%20Number%20Theory%20Volume%20I.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Landau - Lectures on Number Theory Volume II.zip,133.7728,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Landau%20-%20Lectures%20on%20Number%20Theory%20Volume%20II.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Landau - Lectures on Number Theory Volume III.zip,1.2362,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Landau%20-%20Lectures%20on%20Number%20Theory%20Volume%20III.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Lie - Theory of Transformation Groups Volume I.zip,225.2362,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Lie%20-%20Theory%20of%20Transformation%20Groups%20Volume%20I.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Macaulay - Algebraic Theory of Modular Systems.zip,0.9590,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Macaulay%20-%20Algebraic%20Theory%20of%20Modular%20Systems.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Minkowski - Diophantine Approximations.zip,3.1303,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Minkowski%20-%20Diophantine%20Approximations.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Minkowski - Geometry of Numbers.zip,4.0372,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Minkowski%20-%20Geometry%20of%20Numbers.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Non-European Mathematics - Sources TeX and Audits.zip,109.0389,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Non-European%20Mathematics%20-%20Sources%20TeX%20and%20Audits.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Picard - Traite d analyse.zip,6.0796,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Picard%20-%20Traite%20d%20analyse.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Poincare - Oeuvres.zip,9.1885,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Poincare%20-%20Oeuvres.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Refined Non-Scan TeX Source Artifacts.zip,164.4996,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Refined%20Non-Scan%20TeX%20Source%20Artifacts.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Riemann - Gesammelte Werke Complete Draft.zip,3.3523,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Riemann%20-%20Gesammelte%20Werke%20Complete%20Draft.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Riemann - Selected Papers.zip,44.8768,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Riemann%20-%20Selected%20Papers.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - SGA - Translation Sources and Working TeX 1-7.zip,705.1455,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20SGA%20-%20Translation%20Sources%20and%20Working%20TeX%201-7.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Weber - Lehrbuch der Algebra Page-Range Draft.zip,2.8240,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Weber%20-%20Lehrbuch%20der%20Algebra%20Page-Range%20Draft.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Weber - Lehrbuch der Algebra Volume I Complete Draft.zip,4.8486,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Weber%20-%20Lehrbuch%20der%20Algebra%20Volume%20I%20Complete%20Draft.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,90 Artifacts - Weber - Lehrbuch der Algebra Volume I.zip,17.3632,https://zenodo.org/records/20415117/files/90%20Artifacts%20-%20Weber%20-%20Lehrbuch%20der%20Algebra%20Volume%20I.zip
main,20415117,Modern LaTeX Editions of Public-Domain Mathematics Manuscripts,artifact/source ZIP,98 Audit - Reader Surface QC and Demotions.zip,0.5407,https://zenodo.org/records/20415117/files/98%20Audit%20-%20Reader%20Surface%20QC%20and%20Demotions.zip
